step,simulation_time,real_time,px,py,pz,vx,vy,vz,stiffness
65,0.13000000617466867,0.5055615901947021,1.6303852490295867e-08,1.0647557928677998e-06,123.15277862548828,-5.727475160810513e-10,3.363956224688991e-08,15.042739868164062,5816.4363583726135
66,0.13200000626966357,0.5113334655761719,1.5441614209521504e-08,1.0688473821574007e-06,123.18186950683594,-6.07968286825411e-10,3.113577662361422e-08,15.381059646606445,6024.251874062968
67,0.13400000636465847,0.5164597034454346,1.4504673018223002e-08,1.072434884008544e-06,123.2115707397461,-5.983060158420983e-10,3.5041441748262514e-08,15.654711723327637,6252.328279537476
68,0.13600000645965338,0.5232763290405273,1.3491432859780161e-08,1.075520231097471e-06,123.24174499511719,-6.114225237219273e-10,3.849060092875334e-08,15.864051818847656,6502.42899910996
69,0.13800000655464828,0.528817892074585,1.239893610005538e-08,1.0781100172607694e-06,123.27227783203125,-9.286090785209922e-10,6.803780649988767e-08,16.01048469543457,6776.727732686835
70,0.14000000664964318,0.5338702201843262,1.1225277596338401e-08,1.0802241376950406e-06,123.30303955078125,-6.019780229848948e-10,4.0526931144313494e-08,16.093978881835938,7077.524384068342
71,0.14200000674463809,0.5397088527679443,9.96970150879406e-09,1.0818682767421706e-06,123.33390045166016,-6.50731191154108e-10,3.1400997357877714e-08,16.115581512451172,7407.373405689399
72,0.144000006839633,0.5445737838745117,8.632045300771551e-09,1.0830929113581078e-06,123.36473846435547,-5.836993111074662e-10,3.604892384601044e-08,16.076358795166016,7769.189012821598
73,0.1460000069346279,0.5629856586456299,7.211868435774704e-09,1.0839557944564149e-06,123.39543914794922,-6.255952422762334e-10,3.274367088579311e-08,15.977926254272461,8166.298220432635
74,0.1480000070296228,0.5681815147399902,5.710166561812002e-09,1.0844987627933733e-06,123.4258804321289,-6.592767443081016e-10,3.8827572268473887e-08,15.821537017822266,8602.274107871604
75,0.1500000071246177,0.573655366897583,4.125220609552116e-09,1.0847367093447247e-06,123.4559555053711,-6.170097766045046e-10,2.9202722018339955e-08,15.609053611755371,9081.265061091884
76,0.1520000072196126,0.5784969329833984,2.4551440880316022e-09,1.0846838449651841e-06,123.48554229736328,-6.379690109525882e-10,3.3677984845326137e-08,15.342046737670898,9607.5460645277
77,0.1540000073146075,0.5836868286132812,6.981741851319612e-10,1.0843475592992036e-06,123.51454162597656,-6.352677828225239e-10,3.778702151180369e-08,15.022714614868164,10186.136003549022
78,0.1560000074096024,0.5886108875274658,-1.1474140526601673e-09,1.0837816262210254e-06,123.5428466796875,-5.901468758118256e-10,3.555556560286277e-08,14.652844429016113,10822.276537723463
79,0.1580000075045973,0.5937213897705078,-3.0820541674358992e-09,1.0830081009771675e-06,123.57036590576172,-6.016349085591344e-10,3.321637720432591e-08,14.235214233398438,11521.858097815373
80,0.1600000075995922,0.5991780757904053,-5.106278955224752e-09,1.0819727549460367e-06,123.59700012207031,-5.905994027166628e-10,3.8385170597621254e-08,13.771801948547363,12290.81899518238
81,0.1620000076945871,0.6175382137298584,-7.222003439721902e-09,1.0807005992319318e-06,123.62266540527344,-6.136213759333486e-10,3.645534718543786e-08,13.265844345092773,13135.586793069631
82,0.16400000778958201,0.6229894161224365,-9.430552339040332e-09,1.0791965223688749e-06,123.64727020263672,-6.181781198044689e-10,3.253968117178374e-08,12.719483375549316,14062.16583914784
83,0.16600000788457692,0.6279301643371582,-1.1732605997849532e-08,1.0775299870147137e-06,123.67074584960938,-6.125216445163062e-10,3.218416821937353e-08,12.136137008666992,15076.876319121993
84,0.16800000797957182,0.6326971054077148,-1.412840955339334e-08,1.0757008794826106e-06,123.6930160522461,-6.086162684937335e-10,3.5306644718957614e-08,11.51810073852539,16184.783626614304
85,0.17000000807456672,0.6408963203430176,-1.661886095405407e-08,1.0737096545199165e-06,123.7140121459961,-6.172011235427988e-10,3.384449343002416e-08,10.868656158447266,17389.52584458089
86,0.17200000816956162,0.6456859111785889,-1.9204621892754403e-08,1.0716223641793476e-06,123.73368072509766,-6.318369716318273e-10,3.168875650771952e-08,10.191507339477539,18692.994504695725
87,0.17400000826455653,0.6503562927246094,-2.188473224862264e-08,1.0694407137634698e-06,123.75196838378906,-5.379651724091161e-10,2.5763181810134483e-08,9.489940643310547,20093.39167395925
